"","STU_ID","X1PAR1EDU","X1PAR2EDU","X1MTHID","X2MTHID"
"19808",31237,-8,-8,-1.73,-0.42
"19809",31238,4,2,1.76,0.7
"19810",31239,-8,-8,-1.73,0.75
"19811",31240,-8,-8,-0.57,0.16
"19812",31241,1,-7,1.19,-8
"19813",31242,3,-7,0.6,0.7
"19814",31243,-8,-8,-8,-9
"19815",31244,-8,-8,1.19,0.7
"19816",31245,-8,-8,-0.57,-8
"19817",31246,1,-7,0.6,-9
"19818",31247,2,2,1.19,0.7
"19819",31248,3,2,0,-0.42
"19820",31249,2,1,0.03,-9
"19821",31250,-8,-8,0,0.7
"19822",31251,4,4,0.03,0.16
"19823",31253,-8,-8,0.03,-8
"19824",31254,-8,-8,-1.73,-8
"19825",31255,-8,-8,0.6,0.7
"19826",31256,2,2,1.16,-8
"19827",31257,7,7,0.56,-0.42
"19828",31258,-8,-8,0.6,-0.42
"19829",31259,1,4,0.6,0.7
"19830",31260,4,4,-1.73,-1.54
"19831",31261,3,2,-1.73,0.16
"19832",31262,-8,-8,-0.57,-1.54
"19833",31263,-8,-8,-0.57,-8
"19834",31264,2,-7,0,-8
"19835",31265,2,2,0.6,-8
"19836",31266,1,2,-1.73,-0.42
"19837",31267,2,2,0.6,-8
"19838",31268,2,2,0.6,0.7
"19839",31269,3,3,-1.73,-1.54
"19840",31270,-8,-8,0.03,-0.96
"19841",31271,-8,-8,-8,1.24
"19842",31272,4,7,-0.57,-0.42
"19843",31273,2,2,0.6,-0.42
"19844",31274,2,2,0.6,0.16
"19845",31275,2,-7,0.03,0.7
"19846",31276,-8,-8,-1.13,-0.42
"19847",31277,5,2,-1.16,-0.42
"19848",31278,-8,-8,-8,0.75
"19849",31279,-8,-8,1.76,1.82
"19850",31280,-8,-8,-8,-0.42
"19851",31281,3,4,1.16,-1.54
"19852",31282,5,4,-1.73,-8
"19853",31283,-8,-8,-8,0.16
"19854",31284,2,2,0.6,0.7
"19855",31285,1,2,0,0.7
"19856",31286,-8,-8,-1.16,0.12
"19857",31287,1,1,0.6,0.7
"19858",31288,-8,-8,0.6,1.24
"19859",31289,2,2,0.6,0.7
"19860",31290,4,2,0.6,0.16
"19861",31291,4,4,1.16,0.7
"19862",31292,1,3,-1.73,0.12
"19863",31293,5,-7,-1.73,-1.54
"19864",31294,2,2,0,-0.42
"19865",31295,5,4,1.16,0.7
"19866",31296,5,4,0.6,1.28
"19867",31297,3,-7,0.63,0.16
"19868",31298,2,-7,1.19,1.82
"19869",31299,-8,-8,1.16,1.82
"19870",31300,2,1,-0.57,-1.54
"19871",31301,2,-7,1.19,0.7
"19872",31302,4,4,0.6,-0.42
"19873",31303,2,4,-1.73,-1.54
"19874",31304,-8,-8,-0.57,1.82
"19875",31305,-8,-8,0.6,0.16
"19876",31306,2,2,-8,0.12
"19877",31307,3,2,-0.57,0.12
"19878",31308,4,4,0.6,0.12
"19879",31309,-8,-8,-0.57,0.7
"19880",31310,1,1,-0.57,-0.42
"19881",31311,7,7,-9,-0.42
"19882",31312,2,1,-1.16,-1.54
"19883",31313,5,4,0.6,-8
"19884",31314,-8,-8,0,0.7
"19885",31315,3,4,1.76,0.16
"19886",31316,4,2,1.16,0.7
"19887",31317,2,3,0.6,0.7
"19888",31318,2,1,0.6,1.24
"19889",31320,3,2,0.6,-9
"19890",31321,2,2,-1.73,-9
"19891",31323,7,2,-0.57,-1.54
"19892",31324,4,4,0.6,-9
"19893",31325,2,-7,-0.57,-1.54
"19894",31326,2,-7,1.16,0.12
"19895",31327,2,7,0.6,-0.42
"19896",31328,2,2,-0.57,-0.42
"19897",31329,4,2,-1.16,0.12
"19898",31330,3,-7,0.03,0.75
"19899",31331,-8,-8,-8,-9
"19900",31332,4,2,-0.57,-0.42
"19901",31333,2,-7,0,-0.42
"19902",31334,-8,-8,-0.57,-0.42
"19903",31335,4,4,1.76,1.24
"19904",31336,2,2,0.6,0.16
"19905",31337,1,1,0.6,0.7
"19906",31338,-8,-8,0,-8
"19907",31339,2,3,0.6,0.7
"19908",31340,3,5,-0.57,0.16
"19909",31341,2,2,1.16,1.24
"19910",31342,-8,-8,-1.73,-1.54
"19911",31343,4,2,0.03,-8
"19912",31344,3,3,0.6,-1.54
"19913",31345,4,4,-0.57,-1.54
"19914",31346,5,7,-0.57,-0.42
"19915",31347,-8,-8,0.03,0.7
"19916",31348,4,3,0,-0.42
"19917",31349,2,2,0.6,-0.42
"19918",31350,-8,-8,0.6,0.7
"19919",31351,4,2,0.03,-0.42
"19920",31352,2,1,-1.73,-1.54
"19921",31353,5,2,0.6,0.16
"19922",31354,4,4,1.16,0.7
"19923",31355,2,1,0.6,0.7
"19924",31356,7,7,1.16,0.7
"19925",31358,4,4,1.76,1.82
"19926",31359,3,2,0,1.82
"19927",31360,-8,-8,-1.13,0.75
"19928",31361,4,5,0.6,0.16
"19929",31362,2,2,0.6,-0.42
"19930",31365,-8,-8,0.6,0.7
"19931",31366,2,-7,-0.6,0.16
"19932",31367,2,-7,-0.57,0.7
"19933",31368,4,-7,1.76,0.7
"19934",31369,1,-7,0.6,-0.42
"19935",31370,-8,-8,0.6,-1.54
"19936",31371,-8,-8,-8,-0.42
"19937",31372,4,4,1.16,0.12
"19938",31373,2,4,0.6,0.7
"19939",31374,4,4,0.6,0.7
"19940",31375,2,2,-0.57,-8
"19941",31378,2,2,-0.57,-0.42
"19942",31379,5,3,-1.73,-0.42
"19943",31380,1,-7,-0.57,0.16
"19944",31381,-8,-8,-0.57,-0.42
"19945",31382,7,4,0.03,-0.42
"19946",31383,2,-7,0.6,0.7
"19947",31384,2,-7,-1.73,1.82
"19948",31385,3,3,1.76,0.12
"19949",31386,2,-7,0.63,-0.42
"19950",31387,3,2,1.76,0.7
"19951",31388,-8,-8,-0.57,-0.37
"19952",31389,4,4,0.03,-0.42
"19953",31390,3,2,1.16,-8
"19954",31392,2,2,0.6,1.28
"19955",31393,3,1,0.6,1.82
"19956",31394,2,2,0.03,-0.37
"19957",31395,3,2,-1.13,-8
"19958",31396,1,1,-1.73,-1
"19959",31397,3,4,-9,-8
"19960",31399,4,2,1.76,1.82
"19961",31400,3,2,-0.57,-1.54
"19962",31401,5,5,-1.73,-1.54
"19963",31402,3,-7,1.16,-8
"19964",31403,4,2,1.16,1.82
"19965",31404,4,4,0.6,0.7
"19966",31405,2,2,0.6,-8
"19967",31406,3,1,0.6,1.82
"19968",31407,-8,-8,-0.57,-8
"19969",31408,4,1,0.6,0.7
"19970",31409,4,-7,0.6,0.7
"19971",31410,-8,-8,0.03,-8
"19972",31412,2,-7,-0.03,1.28
"19973",31413,-8,-8,1.76,-8
"19974",31414,4,2,-0.57,1.82
"19975",31415,2,2,0,0.12
"19976",31416,-8,-8,0,0.7
"19977",31417,2,-7,0.6,0.7
"19978",31418,-8,-8,1.16,-0.42
"19979",31419,3,-7,1.16,1.82
"19980",31420,2,-7,-1.73,-1.54
"19981",31421,2,-7,0,0.7
"19982",31422,4,4,1.76,0.7
"19983",31424,-8,-8,0.03,0.16
"19984",31425,5,3,-1.73,-1.54
"19985",31426,-8,-8,-0.57,-8
"19986",31427,-8,-8,0,-8
"19987",31428,-8,-8,-1.73,-1.54
"19988",31429,-8,-8,-1.16,-8
"19989",31430,-8,-8,-0.57,-0.42
"19990",31431,2,1,0,-0.42
"19991",31433,5,4,-1.13,-0.42
"19992",31434,2,2,-1.73,-8
"19993",31435,1,1,0.6,0.7
"19994",31436,3,2,0.6,0.7
"19995",31437,-8,-8,-9,-8
"19996",31438,2,2,0.6,-0.42
"19997",31439,4,4,0,1.28
"19998",31440,4,3,0.6,1.28
"19999",31441,1,1,0,0.12
"20000",31442,1,1,1.76,1.82
"20001",31443,1,1,-9,-0.42
"20002",31444,4,2,-1.73,-1.54
"20003",31445,3,2,0,-8
"20004",31446,7,4,0.6,0.7
"20005",31448,2,-7,-0.57,0.16
"20006",31449,-8,-8,-1.73,-8
"20007",31450,4,2,0,0.12
"20008",31451,-8,-8,1.16,0.7
"20009",31453,-8,-8,1.76,-8
"20010",31454,2,2,0.6,0.7
"20011",31455,2,2,-0.57,0.7
"20012",31456,2,4,0.6,-0.42
"20013",31457,-8,-8,0.6,0.7
"20014",31458,-8,-8,-8,-9
"20015",31459,-8,-8,-8,0.16
"20016",31461,5,2,1.76,1.24
"20017",31462,-8,-8,-1.73,-0.42
"20018",31463,7,-7,0.6,0.7
"20019",31464,3,3,0.6,0.7
"20020",31465,2,4,0.03,0.7
"20021",31466,5,-7,-1.73,-8
"20022",31467,4,2,0.6,-1.54
"20023",31468,-8,-8,-9,-0.42
"20024",31469,3,2,-0.57,-0.42
"20025",31470,2,4,1.76,1.24
"20026",31471,2,5,-0.57,-1.54
"20027",31472,1,-7,-0.57,-1.54
"20028",31473,4,4,-0.57,-0.42
"20029",31474,2,5,0.03,1.82
"20030",31475,2,2,-0.57,-1.54
"20031",31476,4,2,-1.13,-1.54
"20032",31477,3,1,0.6,0.7
"20033",31478,1,1,-0.57,-8
"20034",31479,-8,-8,-1.73,-8
"20035",31481,4,4,0.6,-8
"20036",31482,3,1,1.16,1.82
"20037",31483,2,-7,-1.73,-0.96
"20038",31484,3,2,-0.57,-0.96
"20039",31486,7,4,1.76,0.7
"20040",31487,-8,-8,0.6,-8
"20041",31488,7,7,1.19,0.16
"20042",31489,7,4,-0.57,0.7
"20043",31490,4,7,0.6,-0.42
"20044",31491,3,5,0,0.7
"20045",31492,2,2,-1.73,-1.54
"20046",31493,5,5,-0.57,-1.54
"20047",31494,4,4,0.6,0.7
"20048",31495,-8,-8,0.6,-8
"20049",31496,2,3,0.03,-8
"20050",31497,4,5,0.6,-1.54
"20051",31498,-8,-8,0.6,-1.54
"20052",31499,-8,-8,-8,-1.54
"20053",31500,-8,-8,-0.57,-0.42
"20054",31501,-8,-8,1.16,-0.96
"20055",31502,2,2,-0.57,-0.42
"20056",31503,3,4,0.6,1.24
"20057",31504,5,5,0.6,-9
"20058",31505,-8,-8,0,0.12
"20059",31506,2,2,0,-0.42
"20060",31507,2,2,0,0.7
"20061",31508,5,4,0.6,-8
"20062",31509,-8,-8,-9,-9
"20063",31510,2,-7,-0.57,-8
"20064",31511,-8,-8,-1.73,-1.54
"20065",31512,4,2,-8,-1.54
"20066",31513,2,-7,1.16,0.7
"20067",31514,4,5,0,0.16
"20068",31515,3,1,1.16,0.12
"20069",31516,-8,-8,-1.13,-8
"20070",31517,5,2,-0.57,-1.54
"20071",31518,-8,-8,-8,-0.42
"20072",31519,2,-7,1.16,0.7
"20073",31520,-8,-8,-8,-1.54
"20074",31521,1,1,0.6,0.16
"20075",31522,-8,-8,0.6,-8
"20076",31523,3,4,-0.57,-8
"20077",31524,-8,-8,-0.57,0.7
"20078",31525,2,4,0.03,-9
"20079",31526,-8,-8,0.6,0.7
"20080",31527,3,-7,1.76,1.82
"20081",31528,4,5,0.6,0.7
"20082",31529,4,5,1.76,1.82
"20083",31530,-8,-8,0.6,0.12
"20084",31531,-8,-8,0.03,-1.54
"20085",31534,4,2,0.6,0.12
"20086",31535,4,5,-1.73,-8
"20087",31536,4,2,0,0.12
"20088",31537,2,2,0.6,0.7
"20089",31539,2,2,0.6,0.16
"20090",31541,2,1,-9,-8
"20091",31542,5,3,1.16,0.16
"20092",31543,1,-7,0.6,0.7
"20093",31544,-8,-8,-8,0.16
"20094",31545,-8,-8,-8,-1.54
"20095",31546,3,-7,-0.57,-0.42
"20096",31547,7,7,-0.57,-9
"20097",31548,3,-7,-0.57,-8
"20098",31549,2,3,0.6,0.12
"20099",31550,1,2,0.6,1.82
"20100",31551,4,2,0.6,0.12
"20101",31552,3,2,-0.57,-1.54
"20102",31553,4,-7,-0.57,0.7
"20103",31554,3,1,-0.57,1.24
"20104",31556,3,2,0.03,0.7
"20105",31557,5,5,0.6,0.7
"20106",31558,5,2,-0.57,-0.42
"20107",31559,2,3,-1.73,0.16
"20108",31560,-8,-8,0.03,-0.42
"20109",31562,2,2,1.16,1.82
"20110",31563,2,2,0.03,-0.42
"20111",31564,4,4,1.76,1.82
"20112",31565,3,4,0,-1
"20113",31566,-8,-8,-9,-1.54
"20114",31567,3,2,1.76,1.82
"20115",31568,5,5,1.76,0.66
"20116",31569,4,-7,-0.57,-0.42
"20117",31570,4,7,0,0.7
"20118",31571,7,4,0,0.12
"20119",31572,2,2,-1.73,0.7
"20120",31573,-8,-8,-1.73,-8
"20121",31574,2,2,-0.57,-1.54
"20122",31575,5,7,-1.73,-1.54
"20123",31576,-8,-8,-9,0.7
"20124",31577,1,1,-0.57,-0.42
"20125",31578,5,-7,0.6,-1.54
"20126",31579,2,-7,0.03,-1.54
"20127",31581,3,2,0.6,0.7
"20128",31582,4,-7,1.76,0.7
"20129",31583,-8,-8,-9,-0.42
"20130",31584,3,3,0.6,0.12
"20131",31585,5,5,-0.57,0.12
"20132",31586,4,3,-0.57,-1.54
"20133",31587,-8,-8,-8,-9
"20134",31588,2,2,-1.16,-8
"20135",31589,2,1,-1.73,-0.42
"20136",31590,4,7,1.19,1.82
"20137",31591,2,-7,1.16,1.24
"20138",31592,2,2,-0.57,-1.54
"20139",31593,-8,-8,0.6,0.7
"20140",31594,-8,-8,-8,-0.42
"20141",31596,2,3,0.03,-0.42
"20142",31597,2,2,1.76,-0.42
"20143",31598,1,2,0,-0.42
"20144",31600,3,3,1.16,0.7
"20145",31601,-8,-8,-8,-0.42
"20146",31602,-8,-8,1.16,-8
"20147",31603,5,2,0.6,0.7
"20148",31604,-8,-8,-8,0.7
"20149",31605,4,3,-0.53,0.16
"20150",31606,4,7,0.6,1.24
"20151",31607,2,-7,-0.57,-1.54
"20152",31608,2,2,0.6,-9
"20153",31609,-8,-8,0.6,-0.42
"20154",31611,2,2,0.63,0.12
"20155",31612,2,2,-1.73,0.16
"20156",31613,3,2,0.03,0.16
"20157",31614,-8,-8,0.6,-0.42
"20158",31615,-8,-8,-8,0.12
"20159",31616,7,-7,0.6,0.7
"20160",31617,-8,-8,-1.13,-8
"20161",31618,3,-7,1.16,1.82
"20162",31619,5,7,0.03,0.7
"20163",31620,3,3,-1.13,-1.54
"20164",31621,2,3,0,0.66
"20165",31622,-8,-8,-1.16,-8
"20166",31623,5,5,0.6,-1.54
"20167",31624,5,2,0,0.7
"20168",31625,5,5,0.6,-8
"20169",31626,-8,-8,-0.57,-8
"20170",31627,2,-7,-0.57,-0.96
"20171",31628,-8,-8,-8,-0.42
"20172",31629,3,4,0.6,-0.42
"20173",31630,2,4,1.76,-0.42
"20174",31631,3,-7,-8,0.12
"20175",31632,2,2,-0.57,-0.42
"20176",31633,5,-7,-0.57,-0.96
"20177",31634,4,4,0.6,0.7
"20178",31635,4,-7,1.76,1.82
"20179",31636,2,2,0.6,-0.42
"20180",31637,4,4,1.76,1.82
"20181",31638,4,2,-0.53,0.12
"20182",31639,-8,-8,0.03,0.16
"20183",31641,4,4,-0.57,-0.42
"20184",31642,-8,-8,0,0.7
"20185",31643,1,1,0.03,-0.42
"20186",31644,-8,-8,-1.13,-1.54
"20187",31645,4,2,0.6,0.7
"20188",31646,4,4,-1.73,0.16
"20189",31647,-8,-8,1.76,1.82
"20190",31648,4,3,0.03,0.7
"20191",31649,3,4,0.6,1.24
"20192",31650,-8,-8,-1.73,-8
"20193",31651,3,2,0.6,0.16
"20194",31652,2,4,0.6,0.7
"20195",31653,1,-7,-0.57,-0.42
"20196",31654,2,2,0.6,0.7
"20197",31655,2,2,0.6,0.7
"20198",31656,1,1,1.19,0.7
"20199",31657,3,2,0.6,0.7
"20200",31658,4,-7,-1.13,-1.54
"20201",31660,-8,-8,-8,0.16
"20202",31661,2,2,0.6,0.7
"20203",31662,4,2,0.6,0.16
"20204",31663,2,2,-0.57,-1.54
"20205",31664,5,4,0,0.7
"20206",31665,4,7,1.76,0.7
"20207",31666,4,-7,0,-8
"20208",31667,4,4,0.6,0.7
"20209",31668,2,-7,-0.57,-0.42
"20210",31669,2,2,0.6,1.28
"20211",31670,2,4,-1.73,-0.37
"20212",31671,2,2,1.76,1.82
"20213",31672,5,1,0.6,-8
"20214",31673,-8,-8,0,0.16
"20215",31674,4,4,0.6,0.12
"20216",31675,4,4,-0.57,-8
"20217",31676,2,2,1.76,1.82
"20218",31677,3,-7,0.03,-9
"20219",31678,4,4,0.6,0.7
"20220",31679,-8,-8,1.19,-0.42
"20221",31680,2,2,-0.57,-8
"20222",31681,5,3,0.03,-0.42
"20223",31682,7,7,-8,1.82
"20224",31683,-8,-8,-1.73,-8
"20225",31684,5,3,-0.57,-0.42
"20226",31685,-8,-8,-1.73,-1.54
"20227",31686,-8,-8,0.6,0.16
"20228",31687,2,-7,-0.57,0.7
"20229",31688,2,-7,0,1.82
"20230",31689,1,-7,-1.73,-8
"20231",31690,-8,-8,-8,-0.42
"20232",31691,3,4,1.76,0.7
"20233",31692,-8,-8,-0.6,-8
"20234",31693,-8,-8,0,-8
"20235",31694,-8,-8,0.6,-8
"20236",31695,3,-7,0.6,-0.42
"20237",31696,-8,-8,-0.57,-0.42
"20238",31697,2,2,-1.73,-0.42
"20239",31698,4,-7,0.6,1.82
"20240",31699,4,-7,0.03,0.16
"20241",31700,3,4,0.06,1.28
"20242",31701,2,5,1.76,1.82
"20243",31702,-8,-8,0,-0.42
"20244",31703,1,-7,0.6,1.24
"20245",31704,-8,-8,-8,0.7
"20246",31705,5,4,1.16,0.7
"20247",31706,2,2,-0.57,-0.42
"20248",31707,2,-7,-1.73,-1.54
"20249",31708,4,7,1.76,1.24
"20250",31709,3,-7,0.6,0.7
"20251",31710,2,2,0.03,-1.54
"20252",31712,3,5,0.6,0.7
"20253",31713,-8,-8,-0.57,-8
"20254",31714,-8,-8,-1.73,-1.54
"20255",31715,-8,-8,0,-1.54
"20256",31716,4,4,1.76,1.82
"20257",31717,2,2,1.76,1.24
"20258",31719,5,5,-1.73,-9
"20259",31720,2,2,0.6,-8
"20260",31721,-8,-8,0.6,1.82
"20261",31722,4,1,0.6,0.16
"20262",31723,-8,-8,-8,0.21
"20263",31724,4,2,0.6,-1.54
"20264",31725,4,4,-0.57,-0.42
"20265",31726,4,4,-8,0.7
"20266",31727,2,1,-1.73,0.7
"20267",31728,4,-7,-0.57,0.7
"20268",31730,2,2,0.6,0.7
"20269",31731,5,2,0.6,0.7
"20270",31732,2,-7,0,-0.96
"20271",31733,2,-7,-0.57,-0.96
"20272",31734,2,-7,0,-0.42
"20273",31736,4,4,0.6,-1.54
"20274",31737,2,2,0.6,0.7
"20275",31738,-8,-8,-0.57,0.7
"20276",31739,2,2,0.6,0.7
"20277",31740,4,2,1.16,-0.42
"20278",31741,2,2,0,-0.42
"20279",31742,1,-7,0.6,0.16
"20280",31743,-8,-8,-0.57,0.12
"20281",31744,2,2,0,-0.42
"20282",31745,2,4,-1.73,0.16
"20283",31746,4,3,1.76,0.7
"20284",31747,2,2,1.76,-0.42
"20285",31748,5,5,1.76,0.7
"20286",31749,2,2,1.16,0.7
"20287",31750,5,5,1.76,1.82
"20288",31751,3,-7,1.19,1.24
"20289",31752,2,2,-0.57,-0.42
"20290",31753,-8,-8,-1.73,-1.54
"20291",31754,-8,-8,-0.57,-0.42
"20292",31755,2,2,-1.16,-0.96
"20293",31756,5,-7,1.76,0.7
"20294",31757,3,2,-1.73,-0.42
"20295",31758,2,2,-0.57,0.7
"20296",31759,-8,-8,-0.57,0.7
"20297",31760,-8,-8,-0.57,-0.42
"20298",31761,-8,-8,-1.73,1.82
"20299",31762,4,2,-1.13,-1.54
"20300",31763,2,2,0.63,-0.42
"20301",31765,2,2,-1.16,-1.54
"20302",31766,3,3,1.76,1.82
"20303",31767,4,2,0.6,0.7
"20304",31768,-8,-8,-8,1.24
"20305",31769,2,-7,-8,-9
"20306",31770,2,2,-1.73,-1.54
"20307",31771,2,4,0.03,0.7
"20308",31773,4,2,0,-0.37
"20309",31774,3,3,1.76,-9
"20310",31775,-8,-8,0,-8
"20311",31776,3,4,1.19,0.7
"20312",31777,2,-7,1.16,-8
"20313",31778,3,2,-0.57,-1.54
"20314",31779,4,5,0.6,0.7
"20315",31780,-8,-8,-8,-0.42
"20316",31781,2,2,0,0.16
"20317",31782,5,5,0.6,-0.96
"20318",31783,4,5,-0.57,0.12
"20319",31784,-8,-8,-8,-0.42
"20320",31785,3,7,-0.57,0.16
"20321",31786,-8,-8,-0.57,-0.42
"20322",31787,5,2,-1.13,-1.54
"20323",31788,-8,-8,-0.57,-0.42
"20324",31789,2,-7,1.76,0.16
"20325",31790,4,-7,1.76,-8
"20326",31791,2,-7,-1.13,0.7
"20327",31792,3,-7,0.6,-0.42
"20328",31793,4,4,0.6,0.7
"20329",31794,-8,-8,-1.73,-0.42
"20330",31795,-8,-8,-1.13,-8
"20331",31797,2,3,1.76,1.28
"20332",31798,4,7,0.6,0.7
"20333",31799,3,2,1.76,0.7
"20334",31800,-8,-8,-8,-0.42
"20335",31801,2,3,-1.73,0.16
"20336",31802,4,-7,1.76,-9
"20337",31803,5,3,0.6,-1.54
"20338",31804,3,-7,-8,0.7
"20339",31805,5,7,0.06,-0.37
"20340",31806,7,7,1.19,1.28
"20341",31808,1,2,-8,-9
"20342",31809,4,4,0.6,-1.54
"20343",31811,2,2,0.6,0.7
"20344",31812,5,4,-0.57,1.24
"20345",31813,-8,-8,0.6,0.16
"20346",31814,4,-7,-1.73,-1.54
"20347",31815,-8,-8,-8,0.12
"20348",31816,-8,-8,-0.57,-0.96
"20349",31817,-8,-8,-1.73,-1.54
"20350",31818,2,2,1.76,1.82
"20351",31819,2,2,-0.57,-0.42
"20352",31820,4,4,0,1.24
"20353",31821,2,2,0.6,0.7
"20354",31822,2,2,-0.57,-9
"20355",31823,-8,-8,1.19,-0.42
"20356",31824,5,-7,1.16,-1.54
"20357",31825,2,4,-0.57,-0.37
"20358",31826,5,5,-0.57,-0.42
"20359",31827,-8,-8,-1.13,-0.96
"20360",31828,1,-7,-1.73,-0.42
"20361",31829,4,4,-0.57,-0.42
"20362",31830,5,3,1.76,-8
"20363",31831,2,-7,1.76,1.82
"20364",31832,2,-7,-1.13,-8
"20365",31833,-8,-8,-8,1.24
"20366",31834,5,-7,1.76,-0.42
"20367",31835,4,3,-1.73,-1.54
"20368",31836,1,-7,-1.73,-1.54
"20369",31837,5,3,-0.57,-0.96
"20370",31838,2,2,0.6,-1.54
"20371",31839,2,2,-0.57,-1.54
"20372",31840,-8,-8,0,0.7
"20373",31841,4,-7,0.6,0.7
"20374",31842,4,5,0.03,-0.96
"20375",31843,-8,-8,-0.57,-8
"20376",31844,-8,-8,-0.57,-1.54
"20377",31845,4,4,0.6,0.7
"20378",31847,2,2,-0.57,-1.54
"20379",31848,3,3,0.03,0.7
"20380",31849,-8,-8,-8,-1.54
"20381",31851,4,2,0.6,0.16
"20382",31852,-8,-8,-0.57,-1.54
"20383",31853,4,2,-8,1.82
"20384",31854,4,7,1.76,0.16
"20385",31855,2,-7,-0.57,-8
"20386",31856,1,-7,-1.73,0.16
"20387",31857,5,4,1.76,0.16
"20388",31858,4,4,-0.57,-1.54
"20389",31859,-8,-8,-8,-9
"20390",31860,4,2,0.03,0.7
"20391",31862,3,1,0.6,1.28
"20392",31863,2,1,-1.13,-1.54
"20393",31864,2,-7,-1.73,-1.54
"20394",31865,-8,-8,-8,0.7
"20395",31866,4,4,1.76,0.7
"20396",31867,-8,-8,-0.57,-8
"20397",31868,2,-7,-0.57,-8
"20398",31870,5,4,0.03,-1.54
"20399",31871,2,2,-0.57,-0.42
"20400",31873,4,5,-1.73,-1.54
"20401",31874,2,-7,-1.13,0.16
"20402",31875,2,-7,1.76,0.12
"20403",31876,7,7,-0.57,-9
"20404",31879,2,-7,-0.53,-8
"20405",31880,1,-7,-1.73,-8
"20406",31881,2,-7,-1.73,-0.42
"20407",31882,4,-7,0.6,-8
"20408",31883,2,-7,1.76,-8
"20409",31884,2,2,0.03,-0.37
"20410",31885,-8,-8,1.76,-0.42
"20411",31886,-8,-8,0,-0.42
"20412",31887,-8,-8,-0.57,-1.54
"20413",31888,-8,-8,-0.57,1.82
"20414",31889,3,3,1.19,1.28
"20415",31890,4,3,1.19,1.82
"20416",31891,2,-7,0.6,-0.42
"20417",31892,1,-7,-0.57,-0.42
"20418",31893,4,3,0.6,0.12
"20419",31894,-8,-8,-0.57,-8
"20420",31895,2,-7,-0.57,1.82
"20421",31896,4,4,0,0.12
"20422",31898,4,4,1.19,0.16
"20423",31899,2,2,-1.73,-1.54
"20424",31900,2,-7,-1.13,-0.42
"20425",31901,-8,-8,-8,0.12
"20426",31902,-8,-8,1.19,0.12
"20427",31904,2,2,0.6,0.7
"20428",31905,-8,-8,0.6,-0.42
"20429",31906,-8,-8,0,-0.42
"20430",31907,2,2,0.6,1.82
"20431",31908,-8,-8,0.6,0.7
"20432",31909,-8,-8,-8,-8
"20433",31910,5,2,0.6,0.16
"20434",31911,5,3,-1.73,-1.54
"20435",31912,-8,-8,-8,-9
"20436",31913,5,-7,0.6,0.7
"20437",31914,4,-7,-1.73,-1.54
"20438",31915,2,2,0.6,1.24
"20439",31916,-8,-8,-8,-0.96
"20440",31917,2,2,-0.57,0.12
"20441",31918,4,5,-1.73,0.12
"20442",31919,4,2,-1.73,-0.96
"20443",31920,4,4,-0.57,-1.54
"20444",31921,2,2,1.76,1.28
"20445",31922,3,2,0.6,0.7
"20446",31923,1,1,-1.16,-0.96
"20447",31924,2,-7,1.19,1.28
"20448",31925,5,3,-1.73,-0.42
"20449",31926,2,4,0.03,-1.54
"20450",31927,2,2,-0.57,-0.42
"20451",31928,2,2,-1.73,-9
"20452",31929,2,2,0.03,-0.42
"20453",31930,4,-7,-0.57,-0.42
"20454",31931,-8,-8,-1.73,-8
"20455",31932,7,-7,1.76,0.7
"20456",31933,1,-7,1.19,-1.54
"20457",31934,2,4,0.03,1.24
"20458",31935,5,4,1.16,0.7
"20459",31936,4,4,0.03,0.7
"20460",31939,5,5,-0.57,-0.42
"20461",31940,4,4,0,0.16
"20462",31941,-8,-8,-0.57,-1.54
"20463",31942,-8,-8,-8,-1.54
"20464",31943,-8,-8,-0.57,-1.54
"20465",31944,-8,-8,-8,-1.54
"20466",31945,3,-7,0.6,-0.42
"20467",31946,4,2,-1.73,-1.54
"20468",31947,1,1,-1.13,-0.42
"20469",31948,7,2,-0.6,-1.54
"20470",31949,2,2,0.6,0.16
"20471",31950,2,4,0.03,-0.42
"20472",31951,4,2,0.6,0.7
"20473",31953,2,1,-1.13,0.21
"20474",31954,-8,-8,-1.73,-8
"20475",31955,4,3,0.6,0.7
"20476",31956,3,3,1.19,0.7
"20477",31957,5,4,0.6,-0.42
"20478",31958,3,4,-1.73,-0.42
"20479",31959,5,2,1.16,0.7
"20480",31960,2,3,-8,-0.96
"20481",31961,3,-7,0.6,0.75
"20482",31962,3,5,-0.57,-0.42
"20483",31963,3,2,1.76,1.82
"20484",31964,4,3,-0.57,-0.42
"20485",31965,2,2,-1.16,0.12
"20486",31966,2,2,0.6,0.7
"20487",31967,2,-7,-1.16,0.16
"20488",31968,2,2,1.16,0.16
"20489",31969,1,-7,-1.73,-0.42
"20490",31970,4,2,0.6,-1.54
"20491",31971,3,2,1.16,-8
"20492",31972,4,2,1.19,0.7
"20493",31973,4,-7,0,0.7
"20494",31974,-8,-8,0.03,0.16
"20495",31975,-8,-8,-8,-1.54
"20496",31976,2,-7,0.6,0.7
"20497",31977,-8,-8,0.6,-1.54
"20498",31978,2,7,0.6,-0.42
"20499",31979,2,2,0.6,1.24
"20500",31981,4,3,0,-0.42
"20501",31982,2,2,-1.73,-1.54
"20502",31983,2,-7,-0.57,-0.96
"20503",31984,3,7,0.6,0.7
"20504",31985,2,2,0.6,0.7
"20505",31986,3,2,1.16,0.75
